,num,id,name,year,name_year,tmdbid,imdbid,budget,revenue,collection,popularity,cast,dir
2524,2524,2825,Rosie ,1998,Rosie 1998,103793,163185,0,0,,0.000146,"[<Cast 'Aranka Coppens' as 'Rosie'>, <Cast 'Dirk Roofthooft' as 'Bernard Vermarcke'>, <Cast 'Sara De Roo' as 'Irene'>, <Cast 'Joost Wijnant' as 'Jimi'>, <Cast 'Frank Vercruyssen' as 'Michel'>]","<Crew 'Patrice Toye','Director'>"
2525,2525,2826,"13th Warrior, The ",1999,"13th Warrior, The 1999",1911,120657,160000000,61698899,,0.840159,"[<Cast 'Antonio Banderas' as 'Ahmad Ibn Fadlān'>, <Cast 'Vladimir Kulich' as 'Buliwyf'>, <Cast 'Dennis Storhøi' as 'Herger the Joyous'>, <Cast 'Daniel Southern' as 'Edgtho the Silent'>, <Cast 'Clive Russell' as 'Helfdane the Fat'>, <Cast 'Mischa Hausserman' as 'Rethel the Archer'>, <Cast 'Richard Bremmer' as 'Skeld the Superstitious'>, <Cast 'Diane Venora' as 'Queen Weilew'>, <Cast 'Neil Maffin' as 'Roneth'>, <Cast 'John DeSantis' as 'Ragnar - Dour'>, <Cast 'Oliver Sveinall' as 'Haltaf - Boy'>, <Cast 'Asbjørn 'Bear' Riis' as 'Halga - Wise'>, <Cast 'Tony Curran' as 'Weath - Musician'>, <Cast 'Albie Woodington' as 'Hyglak - Quarrelsome'>, <Cast 'Omar Sharif' as 'Melchisidek'>, <Cast 'Erick Avari' as 'Caravan Leader'>, <Cast 'John Bear Curtis' as 'Norseman'>]","<Crew 'William Wisher Jr.','Screenplay'>"
2526,2526,2827,"Astronaut's Wife, The ",1999,"Astronaut's Wife, The 1999",2900,138304,75000000,19598588,,0.669869,"[<Cast 'Johnny Depp' as 'Commander Spencer Armacost'>, <Cast 'Charlize Theron' as 'Jillian Armacost'>, <Cast 'Joe Morton' as 'Sherman Reese'>, <Cast 'Clea DuVall' as 'Nan'>, <Cast 'Nick Cassavetes' as 'Captain Alex Streck'>, <Cast 'Donna Murphy' as 'Natalie Streck'>, <Cast 'Gary Grubbs' as 'NASA Director'>, <Cast 'Blair Brown' as 'Shelly McLaren'>, <Cast 'Tom Noonan' as 'Jackson McLaren'>, <Cast 'Tom O'Brien' as 'Allen Dodge'>, <Cast 'Lucy Lin' as 'Shelly Carter'>, <Cast 'Michael Crider' as 'Pat Elliott'>, <Cast 'Samantha Eggar' as 'Dr. Patraba'>, <Cast 'Rondi Reed' as 'Dr. Conlin'>, <Cast 'Conrad Bachmann' as 'Reporter'>]","<Crew 'Rand Ravich','Director'>"
2527,2527,2828,Dudley Do-Right ,1999,Dudley Do-Right 1999,17709,160236,70000000,0,,0.159891,"[<Cast 'Brendan Fraser' as 'Dudley Do-Right'>, <Cast 'Sarah Jessica Parker' as 'Nell Fenwick'>, <Cast 'Alfred Molina' as 'Snidely Whiplash'>, <Cast 'Eric Idle' as 'Prospector'>, <Cast 'Robert Prosky' as 'Inspector Fenwick'>, <Cast 'Jack Kehler' as 'Howard'>, <Cast 'Alex Rocco' as 'Chief'>]","<Crew 'Hugh Wilson','Director'>"
2528,2528,2829,"Muse, The ",1999,"Muse, The 1999",37718,164108,0,0,,0.363564,"[<Cast 'Albert Brooks' as 'Steven Phillips'>, <Cast 'Sharon Stone' as 'Sarah Little'>, <Cast 'Andie MacDowell' as 'Laura Phillips'>, <Cast 'Jeff Bridges' as 'Jack Warrick'>, <Cast 'Cybill Shepherd' as 'Cybill Shepherd'>, <Cast 'Jennifer Tilly' as 'Jennifer Tilly'>, <Cast 'Monica Mikala' as 'Julie Phillips'>, <Cast 'Jamie Alexis' as 'Mary Phillips'>, <Cast 'Catherine MacNeal' as 'Anne'>, <Cast 'Mark Feuerstein' as 'Josh Martin'>, <Cast 'Bradley Whitford' as 'Hal'>, <Cast 'Stacey Travis' as 'Phyllis'>]","<Crew 'Albert Brooks','Director'>"
2529,2529,2830,Cabaret Balkan ,1998,Cabaret Balkan 1998,47144,169145,0,0,,0.00125,"[<Cast 'Ivan Bekjarev' as 'The Man on the Bus Who Thinks He's Tough'>, <Cast 'Vojislav Brajović' as 'Topi, the Ex-Student Revolutionary Trafficker'>, <Cast 'Mira Banjac' as 'The Bosnian Serb Mother'>, <Cast 'Aleksandar Berček' as 'Dimitri, the Crippled Ex-Cop from the Local Cafe'>, <Cast 'Bogdan Diklić' as 'John, the VW Driver'>, <Cast 'Milena Dravić' as 'The Lady on the Bus with the Hat and Fox Stole'>, <Cast 'Nebojša Glogovac' as 'The Chain-Smoking Taxi Driver'>, <Cast 'Mirjana Karanović' as ''>, <Cast 'Predrag Miki Manojlović' as ''>, <Cast 'Dragan Nikolić' as ''>, <Cast 'Ana Sofrenović' as ''>, <Cast 'Danilo 'Bata' Stojković' as ''>, <Cast 'Ljuba Tadić' as ''>, <Cast 'Sergej Trifunović' as ''>]","<Crew 'Goran Paskaljević','Director'>"
2530,2530,2831,"Dog of Flanders, A ",1999,"Dog of Flanders, A 1999",104896,160216,0,0,,0.022707,"[<Cast 'Jack Warden' as 'Jehan Daas'>, <Cast 'Jack Warden' as 'Nello'>, <Cast 'Jesse James' as 'Young Nello'>, <Cast 'Jon Voight' as 'Michel'>, <Cast 'Cheryl Ladd' as 'Anna'>, <Cast 'Bruce McGill' as 'William'>, <Cast 'Steven Hartley' as 'Cogez'>, <Cast 'Andrew Bicknell' as 'Stephens'>, <Cast 'Farren Monet' as 'Aloise'>]","<Crew 'Kevin Brodie','Director'>"
2531,2531,2832,"Lost Son, The ",1999,"Lost Son, The 1999",30964,144286,0,0,,0.00455,"[<Cast 'Daniel Auteuil' as 'Xavier Lombard'>, <Cast 'Nastassja Kinski' as 'Deborah Spitz'>, <Cast 'Katrin Cartlidge' as 'Emily'>, <Cast 'Marianne Denicourt' as 'Nathalie'>, <Cast 'Ciarán Hinds' as 'Carlos'>, <Cast 'Billie Whitelaw' as 'Mrs. Spitz'>, <Cast 'Cyril Shaps' as 'Mr. Spitz'>, <Cast 'Bruce Greenwood' as 'Friedman'>, <Cast 'Jamie Harris' as 'Hopper'>, <Cast 'Hemal Pandya' as 'Shiva'>, <Cast 'Billy Smyth' as 'Boy No 6'>, <Cast 'Cal Macaninch' as 'Martin'>, <Cast 'Mark Benton' as 'Giant'>, <Cast 'Michael Liebman' as 'Peter'>, <Cast 'Joe White' as 'Barman'>, <Cast 'Ray MacAllan' as 'Paul'>, <Cast 'Júlio Garcia' as 'Priest'>, <Cast 'Mehmet Ferda' as 'Pimp'>, <Cast 'Anneka Svenska' as 'Call Girl'>, <Cast 'Brenda Whitehead' as 'Airline Passenger'>, <Cast 'Christine Perez' as 'Nina'>, <Cast 'David Hayman' as 'Nathalie's Pimp'>, <Cast 'Natalie Rogers' as 'Lombard's Wife'>, <Cast 'Charlotte Carew-Gibbs' as 'Lombard's Daughter'>, <Cast 'Gregory McFarnon' as 'Leon'>, <Cast 'Lady Marcia Fitzalan-Howard' as 'Mrs. Carlton'>, <Cast 'Will Welch' as 'Lover'>]","<Crew 'Chris Menges','Director'>"
2532,2532,2833,Lucie Aubrac ,1997,Lucie Aubrac 1997,52366,119586,0,458557,,0.018627,"[<Cast 'Carole Bouquet' as 'Lucie Aubrac'>, <Cast 'Daniel Auteuil' as 'Raymond Aubrac'>, <Cast 'Patrice Chéreau' as 'Jean Moulin'>, <Cast 'Jean-Roger Milo' as 'Maurice'>, <Cast 'Eric Boucher' as 'Serge Ravanel'>, <Cast 'Bernard Verley' as 'Charles-Henri'>, <Cast 'Pascal Greggory' as 'René Hardy'>, <Cast 'Hans Wyprächtiger' as 'le colonel allemand'>, <Cast 'Andrzej Seweryn' as 'le lieutenant Schlöndorff'>, <Cast 'Jean-Claude Bourbault' as 'le colonel Lacaze'>, <Cast 'Roland Amstutz' as 'l'attorney'>, <Cast 'Jean-Claude Grumberg' as 'le père de Raymond'>, <Cast 'Danièle Goldmann' as 'la mère de Raymond'>, <Cast 'Jean Martin' as 'Paul Lardanchet'>, <Cast 'Marie Pillet' as 'Marie'>, <Cast 'Maxime Henry' as 'Booboo'>, <Cast 'Jean-Louis Richard' as 'M. Henry'>, <Cast 'Grégoire Oestermann' as 'Pierre'>, <Cast 'Olga Grumberg' as 'Judith'>, <Cast 'Hubert Saint-Macary' as 'Dr Dugoujon'>, <Cast 'Yves Neff' as 'Bruno'>, <Cast 'Jacques Bonnaffé' as 'Pascal'>, <Cast 'Heino Ferch' as 'Klaus Barbie'>]","<Crew 'Claude Berri','Director'>"
2533,2533,2834,"Very Thought of You, The ",1998,"Very Thought of You, The 1998",6373,120747,0,0,,0.076502,"[<Cast 'Monica Potter' as 'Martha'>, <Cast 'Rufus Sewell' as 'Frank'>, <Cast 'Tom Hollander' as 'Daniel'>, <Cast 'Joseph Fiennes' as 'Laurence'>, <Cast 'Ray Winstone' as 'Pedersen'>, <Cast 'Debora Weston' as 'Fluggast'>, <Cast 'Jan Pearson' as '-'>, <Cast 'Rebecca Craig' as 'Julian'>, <Cast 'Paul Bigley' as '-'>, <Cast 'Steve O'Donnell' as ''>]","<Crew 'Peter Morgan','Screenplay'>"
2534,2534,2835,Chill Factor ,1999,Chill Factor 1999,2162,163579,70000000,11263966,,0.193855,"[<Cast 'Cuba Gooding Jr.' as 'Arlo'>, <Cast 'Skeet Ulrich' as 'Tim Mason'>, <Cast 'Peter Firth' as 'Col. Andrew Brynner'>, <Cast 'David Paymer' as 'Dr. Richard Long'>, <Cast 'Daniel Hugh Kelly' as 'Col. Leo Vitelli'>, <Cast 'Judson Mills' as 'Dennis'>, <Cast 'Jordan Mott' as 'Carl'>, <Cast 'Hudson Leick' as 'Vaughn'>, <Cast 'Kevin J. O'Connor' as 'Telstar'>]","<Crew 'Hugh Johnson','Director'>"
2535,2535,2836,Outside Providence ,1999,Outside Providence 1999,14578,125971,7000000,7292175,,0.274573,"[<Cast 'Shawn Hatosy' as 'Tim Dunphy'>, <Cast 'Amy Smart' as 'Jane Weston'>, <Cast 'Alec Baldwin' as 'Old Man Dunphy'>, <Cast 'Jon Abrahams' as '""Drugs"" Delaney'>, <Cast 'Richard Jenkins' as 'Barney'>, <Cast 'George Wendt' as 'Joey'>, <Cast 'Robert Turano' as 'Fran'>, <Cast 'Gabriel Mann' as 'Jack Wheeler'>, <Cast 'George Martin' as 'Dean Mort'>, <Cast 'Libby Langdon' as 'Tim's mother'>]","<Crew 'Michael Corrente','Director'>"
2536,2536,2837,Bedrooms & Hallways ,1998,Bedrooms & Hallways 1998,40694,126810,0,0,,0.000432,"[<Cast 'James Purefoy' as 'Brendan'>, <Cast 'Harriet Walter' as 'Sybil'>, <Cast 'Jennifer Ehle' as 'Sally'>, <Cast 'Kevin McKidd' as 'Leo'>, <Cast 'Tom Hollander' as 'Darren'>, <Cast 'Hugo Weaving' as 'Jeremy'>, <Cast 'Paul Higgins' as 'John'>]","<Crew 'Rose Troche','Director'>"
2537,2537,2838,I Woke Up Early the Day I Died ,1998,I Woke Up Early the Day I Died 1998,4338,125211,0,0,,0.208437,"[<Cast 'Billy Zane' as 'The Thief'>, <Cast 'Tippi Hedren' as 'Maylinda Austed'>, <Cast 'Ron Perlman' as 'Cemetery Caretaker'>, <Cast 'Sandra Bernhard' as 'Sandy Sands'>, <Cast 'Michael Greene' as 'Tom Harris'>, <Cast 'Christina Ricci' as 'Teenage Hooker'>, <Cast 'Andrew McCarthy' as 'Cemetery Cop'>, <Cast 'Ann Magnuson' as 'Loan Secretary'>, <Cast 'Bud Cort' as 'Shopkeeper'>, <Cast 'Taylor Negron' as 'Loan Office Cop'>, <Cast 'Max Perlich' as 'Assistant Undertaker'>, <Cast 'Patrick Painter' as 'Assistant Undertaker'>, <Cast 'Carel Struycken' as 'Undertaker'>, <Cast 'Tara Reid' as 'Prom Queen'>, <Cast 'Kathleen Robertson' as 'Ticket Girl'>, <Cast 'Nicollette Sheridan' as 'Ballroom Woman'>, <Cast 'Karen Black' as 'Whip Lady'>, <Cast 'Will Patton' as 'Preacher'>, <Cast 'John Ritter' as 'Robert Forrest'>, <Cast 'Maila Nurmi' as 'Woman in Hotel Lobby'>, <Cast 'Eartha Kitt' as 'Cult Leader'>, <Cast 'Conrad Brooks' as 'Cruiser Cop #3'>, <Cast 'Leif Garrett' as 'Cruiser Cop #4'>, <Cast 'Brent Hinkley' as 'Detective #1'>, <Cast 'Steven Weber' as 'Policeman in Alley'>]","<Crew 'Aris Iliopulos','Director'>"
2538,2538,2839,West Beirut ,1998,West Beirut 1998,49184,157183,0,0,,0.000159,"[<Cast 'Rami Doueiri' as 'Tarek Noueri'>, <Cast 'Naamar Sahli' as ''>, <Cast 'Mohamad Chamas' as 'Omar'>, <Cast 'Rola Al Amin' as 'May'>, <Cast 'Carmen Lebbos' as 'Hala Noueri - Tarek's mother'>, <Cast 'Carmen Lebbos' as 'Riad Noueri - Tarek' father'>, <Cast 'Liliane Nemri' as 'Neighbor'>, <Cast 'Leïla Karam' as 'Oum Walid - the madame'>, <Cast 'Mahmoud Mabsout' as 'Hassan - the baker'>, <Cast 'Hassan Farhat' as 'Roadblock Militiaman'>, <Cast 'Fadi Abou Khalil' as 'Bakery Militiaman'>]","<Crew 'Ziad Doueiri','Director'>"
2539,2539,2840,Stigmata ,1999,Stigmata 1999,10307,145531,29000000,50041732,,0.751961,"[<Cast 'Patricia Arquette' as 'Frankie Paige'>, <Cast 'Gabriel Byrne' as 'Father Andrew Kiernan'>, <Cast 'Jonathan Pryce' as 'Cardinal Daniel Houseman'>, <Cast 'Nia Long' as 'Donna Chadway'>, <Cast 'Thomas Kopache' as 'Father Durning'>, <Cast 'Rade Serbedzija' as 'Marion Petrocelli'>, <Cast 'Enrico Colantoni' as 'Father Dario'>, <Cast 'Dick Latessa' as 'Father Gianni Delmonico'>, <Cast 'Portia de Rossi' as 'Jennifer Kelliho'>, <Cast 'Patrick Muldoon' as 'Steven'>, <Cast 'Ann Cusack' as 'Dr. Reston'>, <Cast 'Shaun Toub' as 'Doctor'>, <Cast 'Tom Hodges' as 'ER Nurse'>, <Cast 'Lydia Hazan' as 'Attending Nurse'>, <Cast 'Shaun Duke' as 'Dr. Eckworth (as Duke Moosekian)'>]","<Crew 'Wendy Kurtzman','Casting'>"
2540,2540,2841,Stir of Echoes ,1999,Stir of Echoes 1999,11601,164181,12000000,21133087,<Collection 'Stir of Echoes Collection'>,0.965113,"[<Cast 'Kevin Bacon' as 'Tom Witzky'>, <Cast 'Zachary David Cope' as 'Jake Witzky'>, <Cast 'Kathryn Erbe' as 'Maggie Witzky'>, <Cast 'Illeana Douglas' as 'Lisa Weil'>, <Cast 'Kevin Dunn' as 'Frank McCarthy'>, <Cast 'Conor O'Farrell' as 'Harry Damon'>, <Cast 'Lusia Strus' as 'Sheila McCarthy'>, <Cast 'Stephen Eugene Walker' as 'Bobby'>, <Cast 'Mary Kay Cook' as 'Vanessa Damon'>, <Cast 'Larry Neumann Jr.' as 'Lenny'>, <Cast 'Jennifer Morrison' as 'Samantha Kozac'>]","<Crew 'David Koepp','Director'>"
2541,2541,2842,Best Laid Plans ,1999,Best Laid Plans 1999,18621,133412,0,0,,0.314913,"[<Cast 'Reese Witherspoon' as 'Lissa'>, <Cast 'Alessandro Nivola' as 'Nick'>, <Cast 'Josh Brolin' as 'Bryce'>, <Cast 'Gene Wolande' as 'Lawyer'>, <Cast 'Terrence Howard' as 'Jimmy'>, <Cast 'Jamie Marsh' as 'Barry'>, <Cast 'Teddy Vincent' as 'Lawyer Secretary'>, <Cast 'Jane Morris' as 'Realtor'>, <Cast 'Rebecca Klingler' as 'Diner Waitress'>]","<Crew 'Ted Griffin','Writer'>"
2542,2542,2843,"Black Cat, White Cat ",1998,"Black Cat, White Cat 1998",1075,118843,0,0,,0.933028,"[<Cast 'Bajram Severdzhan' as 'Matko Destanov'>, <Cast 'Srđan Todorović' as 'Dadan Karambolo'>, <Cast 'Zabit Memedov' as 'Zarije Destanov'>, <Cast 'Florijan Ajdini' as 'Zare Destanov'>, <Cast 'Branka Katić' as 'Ida'>, <Cast 'Ljubica Adzovic' as 'Sujka'>, <Cast 'Sabri Sulejmani' as 'Grga Pitic'>, <Cast 'Jashar Destani' as 'Grga Veliki'>, <Cast 'Predrag Laković' as 'Priest'>]","<Crew 'Emir Kusturica','Director'>"
2543,2543,2844,"Minus Man, The ",1999,"Minus Man, The 1999",21719,151582,0,370668,,0.386136,"[<Cast 'Owen Wilson' as 'Vann'>, <Cast 'Brian Cox' as 'Doug'>, <Cast 'Sheryl Crow' as 'Casper'>, <Cast 'Dwight Yoakam' as 'Blair'>, <Cast 'Dennis Haysbert' as 'Graves'>, <Cast 'Alex Warren' as 'State Trooper'>, <Cast 'Mercedes Ruehl' as 'Jane'>, <Cast 'Eric Mabius' as 'Gene'>, <Cast 'Janeane Garofalo' as ''>, <Cast 'Larry Miller' as ''>, <Cast 'John Carroll Lynch' as ''>, <Cast 'Meg Foster' as ''>]","<Crew 'Lew McCreary','Novel'>"
2544,2544,2846,"Adventures of Milo and Otis, The ",1986,"Adventures of Milo and Otis, The 1986",47951,97050,0,0,,0.253587,"[<Cast 'Dudley Moore' as 'Narrator'>, <Cast 'Kyôko Koizumi' as 'Poetry Recitation'>, <Cast 'Milo' as 'Himself'>, <Cast 'Otis' as 'Himself'>, <Cast 'Shigeru Tsuyuki' as 'Narrator'>]","<Crew 'Masanori Hata','Director'>"
2545,2545,2847,Only Angels Have Wings ,1939,Only Angels Have Wings 1939,43832,31762,0,0,,0.135696,"[<Cast 'Cary Grant' as 'Geoff Carter'>, <Cast 'Jean Arthur' as 'Bonnie Lee'>, <Cast 'Richard Barthelmess' as 'Bat Mac Pherson'>, <Cast 'Rita Hayworth' as 'Judy MacPherson'>, <Cast 'Thomas Mitchell' as 'Kid Dabb'>, <Cast 'Allyn Joslyn' as 'Les Peters'>, <Cast 'Sig Ruman' as 'Dutchy'>, <Cast 'Victor Kilian' as 'Sparks'>, <Cast 'John Carroll' as 'Gent Shelton'>, <Cast 'Don Barry' as 'Tex'>, <Cast 'Noah Beery, Jr.' as 'Joe Souther'>, <Cast 'Manuel Álvarez Maciste' as 'The Singer'>, <Cast 'Milisa Sierra' as 'Lily'>, <Cast 'Lucio Villegas' as 'Doctor'>, <Cast 'Pat Flaherty' as 'Mike'>, <Cast 'Pedro Regas' as 'Pancho'>, <Cast 'Pat West' as 'Baldy'>, <Cast 'Enrique Acosta' as 'Tourist'>, <Cast 'Harry A. Bailey' as 'Tourist'>, <Cast 'Wilson Benge' as 'Assistant Purser'>, <Cast 'Dick Botiller' as 'Tourist'>, <Cast 'Stanley Brown' as 'Harkwright Jr.'>, <Cast 'Cecilia Callejo' as 'Felice Torras - Geoff's Lady Friend'>, <Cast 'Candy Candido' as 'Bass Player'>, <Cast 'Lew Davis' as 'Shorty - Mechanic'>, <Cast 'Vernon Dent' as 'Ship's Captain'>, <Cast 'Curley Dresden' as 'Mechanic'>, <Cast 'Elena Durán' as 'Elena Silva - Geoff's Lady Friend'>, <Cast 'Budd Fine' as 'First Mate on the Ship's Bridge'>, <Cast 'Eddie Foster' as 'Mechanic'>, <Cast 'Tex Higginson' as 'Foreman #2'>, <Cast 'Raúl Lechuga' as 'Tourist'>, <Cast 'Jack Low' as 'Banana Foreman'>, <Cast 'Francisco Marán' as 'Plantation Overseer on Trolley'>, <Cast 'James Millican' as 'Mechanic'>, <Cast 'Charles R. Moore' as 'Charlie - Waiter'>, <Cast 'Forbes Murray' as 'Mr. Harkwright - Mine Operator'>, <Cast 'Tessie Murray' as 'Tourist'>, <Cast 'Aurora Navarro' as 'Tourist'>, <Cast 'Inez Palange' as 'Lily's Aunt'>, <Cast 'Ed Randolph' as 'Mechanic'>, <Cast 'Al Rhein' as 'Mechanic'>, <Cast 'Ky Robinson' as 'Mechanic'>, <Cast 'Robert Sterling' as 'Bit Role'>, <Cast 'Rafael Storm' as 'Rafael - Purser with the Scar'>, <Cast 'Sammee Tong' as 'Sam the Cook'>, <Cast 'Victor Travers' as 'Plantation Overseer'>]","<Crew 'Howard Hawks','Director'>"
2546,2546,2848,Othello ,1952,Othello 1952,47697,45251,0,0,,0.188143,"[<Cast 'Orson Welles' as 'Othello'>, <Cast 'Micheál MacLiammóir' as 'Iago'>, <Cast 'Robert Coote' as 'Roderigo'>, <Cast 'Suzanne Cloutier' as 'Desdemona'>, <Cast 'Hilton Edwards' as 'Brabantio'>, <Cast 'Nicholas Bruce' as 'Lodovico'>, <Cast 'Michael Laurence' as 'Michael Cassio'>, <Cast 'Fay Compton' as 'Emilia'>, <Cast 'Doris Dowling' as 'Bianca'>, <Cast 'Joan Fontaine' as 'Page (Uncredited)'>]","<Crew 'Orson Welles','Director'>"
2547,2547,2849,Queens Logic ,1991,Queens Logic 1991,49792,102741,0,0,,0.006976,"[<Cast 'Kevin Bacon' as 'Dennis'>, <Cast 'Jamie Lee Curtis' as 'Grace'>, <Cast 'Linda Fiorentino' as 'Carla'>, <Cast 'John Malkovich' as 'Eliot'>, <Cast 'Joe Mantegna' as 'Al'>, <Cast 'Ken Olin' as 'Ray'>, <Cast 'Tony Spiridakis' as 'Vinny'>, <Cast 'Tom Waits' as 'Monte'>, <Cast 'Chloe Webb' as 'Patricia'>]","<Crew 'Steve Rash','Director'>"
2548,2548,2850,Public Access ,1993,Public Access 1993,77064,107895,0,0,,0.001043,"[<Cast 'Ron Marquette' as 'Whiley Pritcher'>, <Cast 'Burt Williams' as 'Bob Hodges'>, <Cast 'Leigh Hunt' as 'Intersect Host'>, <Cast 'John Renshaw' as 'Jock Talk Host'>, <Cast 'Jennifer McManus' as 'Receptionist'>, <Cast 'Brandon Boyce' as 'Kevin Havey'>, <Cast 'Dina Brooks' as 'Rachel'>, <Cast 'Craig Stovall' as 'Cameraman #1'>, <Cast 'Bruce Germaine' as 'Cameraman #2'>, <Cast 'Margaret Kerry' as 'Marge'>, <Cast 'Margaret Kerry' as 'Tatting Tales / Our Town Caller'>, <Cast 'Charles Kavanaugh' as 'Mayor Breyer'>, <Cast 'Randall Slavin' as 'Pudd'>, <Cast 'Liz Dilts' as 'Lisa'>, <Cast 'Heidi Van Lier' as 'Heather'>, <Cast 'John Ellis' as 'Russ'>, <Cast 'Shawn Ellis' as 'Drug dealer'>, <Cast 'Christopher McQuarrie' as 'Cop #1 / Our Town Caller'>, <Cast 'Matt Jacobson' as 'Cop #2 (as Matthew Jacobson)'>, <Cast 'Ross Collins' as 'Man with Baby'>, <Cast 'Virginia Perry' as 'Mayor's Daughter'>, <Cast 'Mark Norling' as 'Lyle Macintosh'>, <Cast 'Larry Maxwell' as 'Jeff Abernathy'>, <Cast 'Jason Valance' as 'Tray'>, <Cast 'Prentiss Hallenbeck' as 'Our Town Caller'>, <Cast 'Dan Spahn' as 'Our Town Caller'>, <Cast 'Diane Spahn' as 'Our Town Caller'>, <Cast 'Adam Ripp' as 'Our Town caller (as A.J. Ripp)'>]","<Crew 'Bryan Singer','Director'>"
2549,2549,2852,"Soldier's Story, A ",1984,"Soldier's Story, A 1984",26522,88146,0,0,,0.375746,"[<Cast 'Howard Rollins' as 'Captain Davenport'>, <Cast 'Adolph Caesar' as 'Sergeant Waters'>, <Cast 'Art Evans' as 'Private Wilkie'>, <Cast 'Robert Townsend' as 'Corporal Ellis'>, <Cast 'Denzel Washington' as 'Private First Class Peterson'>, <Cast 'David Alan Grier' as 'Corporal Cobb'>, <Cast 'David Harris' as 'Private Smalls'>, <Cast 'Dennis Lipscomb' as 'Captain Taylor'>, <Cast 'Patti LaBelle' as 'Big Mary'>, <Cast 'Wings Hauser' as 'Lieutenant Byrd'>]","<Crew 'Norman Jewison','Director'>"
2550,2550,2854,Don't Look in the Basement! ,1973,Don't Look in the Basement! 1973,24097,69994,0,0,,0.025466,"[<Cast 'Bill McGhee' as 'Sam'>, <Cast 'Jessie Lee Fulton' as 'Jane St. Claire'>, <Cast 'Robert Dracup' as 'Ray Daniels'>, <Cast 'Harryette Warren' as 'Jennifer D.'>, <Cast 'Michael Harvey' as 'Dr. Stephens'>, <Cast 'Jessie Kirby' as 'Danny'>, <Cast 'Hugh Feagin' as 'Sergeant Jaffee'>, <Cast 'Betty Chandler' as 'Allyson King'>, <Cast 'Camilla Carr' as 'Harriet'>, <Cast 'Gene Ross' as 'Judge Oliver W. Cameron'>, <Cast 'Annabelle Weenick' as 'Dr. Geraldine S. Masters'>, <Cast 'Rosie Holotik' as 'Nurse Charlotte Beale'>, <Cast 'Rhea MacAdams' as 'Mrs. Callingham'>]","<Crew 'S.F. Brownrigg','Director'>"
2551,2551,2855,Nightmares ,1983,Nightmares 1983,42114,86014,0,6670680,,0.186161,"[<Cast 'Cristina Raines' as 'Lisa the Wife (segment ""Terror in Topanga"")'>, <Cast 'Emilio Estevez' as 'J.J. Cooney (segment ""Bishop of Battle"")'>, <Cast 'Lance Henriksen' as 'MacLeod (segment ""The Benediction"")'>, <Cast 'Richard Masur' as 'Steven Houston (segment ""Night of the Rat"")'>, <Cast 'Veronica Cartwright' as 'Claire Houston (segment ""Night of the Rat"")'>, <Cast 'Billy Jacoby' as 'Zock (segment ""Bishop of Battle"")'>, <Cast 'Moon Unit Zappa' as 'Pamela (segment ""Bishop of Battle"")'>, <Cast 'Tony Plana' as 'Father Luis Del Amo (segment ""The Benediction"")'>, <Cast 'Joe Lambie' as 'Phil the Husband (segment ""Terror in Topanga"")'>, <Cast 'Robin Gammell' as 'The Bishop (segment ""The Benediction"")'>, <Cast 'Bridgette Andersen' as 'Brooke Houston (segment ""Night of the Rat"")'>, <Cast 'Albert Hague' as 'Mel Keefer (segment ""Night of the Rat"")'>]","<Crew 'Joseph Sargent','Director'>"
2552,2552,2856,I Saw What You Did ,1965,I Saw What You Did 1965,28295,59297,0,0,,0.000335,"[<Cast 'Joan Crawford' as 'Amy Nelson'>, <Cast 'John Ireland' as 'Steve Marak'>, <Cast 'Leif Erickson' as 'Dave Mannering'>, <Cast 'Sara Lane' as 'Kit Austin'>, <Cast 'Andi Garrett' as 'Libby Mannering'>]","<Crew 'William Castle','Director'>"
2553,2553,2857,Yellow Submarine ,1968,Yellow Submarine 1968,12105,63823,0,0,,0.235043,"[<Cast 'Paul Angelis' as 'Chief Blue Meanie (voice)'>, <Cast 'Paul Angelis' as 'Ringo (voice)'>, <Cast 'Uwe Friedrichsen' as 'Ringo (Stimme)'>, <Cast 'Martin Hirthe' as 'Chef der Blaumiesen (Stimme)'>, <Cast 'John Lennon' as 'Himself'>, <Cast 'Paul McCartney' as 'Himself'>, <Cast 'George Harrison' as 'Himself'>, <Cast 'Ringo Starr' as 'Himself'>]","<Crew 'George Dunning','Director'>"
